date,value
2005-01-03,48.70861053466797
2005-01-04,47.66447067260742
2005-01-05,46.71181106567383
2005-01-06,46.9594841003418
2005-01-07,46.43741607666016
2005-01-10,46.90995407104492
2005-01-11,46.33834838867188
2005-01-12,46.52888870239258
2005-01-13,46.38788604736328
2005-01-14,46.82992172241211
2005-01-18,47.38629531860352
2005-01-19,46.70798873901367
2005-01-20,46.4297981262207
2005-01-21,46.32310485839844
2005-01-24,45.96868515014648
2005-01-25,46.08683776855469
2005-01-26,46.70034790039063
2005-01-27,46.83373260498047
2005-01-28,46.79563522338867
2005-01-31,47.34438705444336
2005-02-01,47.611114501953125
2005-02-02,47.97315979003906
2005-02-03,47.710208892822266
2005-02-04,48.31228256225586
2005-02-07,48.30086135864258
2005-02-08,48.41900634765625
2005-02-09,47.38629531860352
2005-02-10,47.47011566162109
2005-02-11,48.24370574951172
2005-02-14,48.201778411865234
2005-02-15,48.24370574951172
2005-02-16,48.388519287109375
2005-02-17,47.961700439453125
2005-02-18,47.84357452392578
2005-02-22,46.90995407104492
2005-02-23,47.188133239746094
2005-02-24,47.63016891479492
2005-02-25,48.42279815673828
2005-02-28,48.12174987792969
2005-03-01,48.49140167236328
2005-03-02,48.403751373291016
2005-03-03,48.44566345214844
2005-03-04,49.040157318115234
2005-03-07,48.91819763183594
2005-03-08,48.45328903198242
2005-03-09,47.90455627441406
2005-03-10,47.69876480102539
2005-03-11,47.66447067260742
2005-03-14,48.02267074584961
2005-03-15,47.69876480102539
2005-03-16,47.43202209472656
2005-03-17,47.43202209472656
2005-03-18,47.176700592041016
2005-03-21,47.23387145996094
2005-03-22,46.90995407104492
2005-03-23,46.56696701049805
2005-03-24,46.738468170166016
2005-03-28,46.75761795043945
2005-03-29,46.08774185180664
2005-03-30,46.7652702331543
2005-03-31,46.75761795043945
2005-04-01,46.562408447265625
2005-04-04,46.734642028808594
2005-04-05,46.81887435913086
2005-04-06,46.96432495117188
2005-04-07,47.14805603027344
2005-04-08,46.43225860595703
2005-04-11,46.20256805419922
2005-04-12,46.6351318359375
2005-04-13,45.80064392089844
2005-04-14,44.8819694519043
2005-04-15,44.265655517578125
2005-04-18,44.54893112182617
2005-04-19,45.28388595581055
2005-04-20,44.57571792602539
2005-04-21,45.66667938232422
2005-04-22,44.92788314819336
2005-04-25,45.34130859375
2005-04-26,44.70204162597656
2005-04-27,44.68290328979492
2005-04-28,43.542179107666016
2005-04-29,44.11254501342773
2005-05-02,44.56423568725586
2005-05-03,44.78626251220703
2005-05-04,45.28388595581055
2005-05-05,45.27623748779297
2005-05-06,45.43698120117188
2005-05-09,45.873382568359375
2005-05-10,45.32599639892578
2005-05-11,45.34896469116211
2005-05-12,44.63313674926758
2005-05-13,44.47237014770508
2005-05-16,45.157562255859375
2005-05-17,45.42550277709961
2005-05-18,46.336544036865234
2005-05-19,46.45138931274414
2005-05-20,46.39397048950195
2005-05-23,46.70019912719727
2005-05-24,46.5088005065918
2005-05-25,46.16046524047852
2005-05-26,46.80354309082031
2005-05-27,47.06386184692383
2005-05-31,46.96432495117188
2005-06-01,47.49640655517578
2005-06-02,47.62654876708984
2005-06-03,47.27821731567383
2005-06-06,47.45428466796875
2005-06-07,47.54998779296875
2005-06-08,47.24758529663086
2005-06-09,47.71075439453125
2005-06-10,47.8102912902832
2005-06-13,48.0246467590332
2005-06-14,48.43806457519531
2005-06-15,48.5682258605957
2005-06-16,49.04286193847656
2005-06-17,49.012237548828125
2005-06-20,48.86337661743164
2005-06-21,49.00149154663086
2005-06-22,49.11660385131836
2005-06-23,48.24950408935547
2005-06-24,47.73540496826172
2005-06-27,47.858177185058594
2005-06-28,48.602500915527344
2005-06-29,48.98615264892578
2005-06-30,48.87873077392578
2005-07-01,49.09359359741211
2005-07-05,49.86857223510742
2005-07-06,49.41586685180664
2005-07-07,49.55396270751953
2005-07-08,50.62056350708008
2005-07-11,51.24208450317383
2005-07-12,51.08095169067383
2005-07-13,50.96583938598633
2005-07-14,50.59753036499024
2005-07-15,50.64358139038086
2005-07-18,50.35198211669922
2005-07-19,51.05794525146485
2005-07-20,51.67945861816406
2005-07-21,50.87378692626953
2005-07-22,51.65644836425781
2005-07-25,51.318824768066406
2005-07-26,51.47227478027344
2005-07-27,51.618072509765625
2005-07-28,52.14754486083984
2005-07-29,52.09381866455078
2005-08-01,52.07078552246094
2005-08-02,52.4621467590332
2005-08-03,52.20125198364258
2005-08-04,51.32651519775391
2005-08-05,50.62056350708008
2005-08-08,50.4440803527832
2005-08-09,50.520809173583984
2005-08-10,50.451759338378906
2005-08-11,50.88912963867188
2005-08-12,50.27526092529297
2005-08-15,50.81239318847656
2005-08-16,49.92228698730469
2005-08-17,49.86091232299805
2005-08-18,49.69976806640625
2005-08-19,49.960670471191406
2005-08-22,50.244571685791016
2005-08-23,50.23690414428711
2005-08-24,50.03738784790039
2005-08-25,50.313621520996094
2005-08-26,49.49257278442383
2005-08-29,50.16016006469727
2005-08-30,49.93763732910156
2005-08-31,51.05025100708008
2005-09-01,51.05025100708008
2005-09-02,50.7740478515625
2005-09-06,51.53368377685547
2005-09-07,51.6871452331543
2005-09-08,51.39554977416992
2005-09-09,51.71015548706055
2005-09-12,51.940372467041016
2005-09-13,51.54135513305664
2005-09-14,50.95051193237305
2005-09-15,50.7740478515625
2005-09-16,51.36487579345703
2005-09-19,51.11930084228516
2005-09-20,50.3826904296875
2005-09-21,49.5693244934082
2005-09-22,49.82254409790039
2005-09-23,50.16736602783203
2005-09-26,50.506004333496094
2005-09-27,50.3366813659668
