date,transaction_cost,ter_cost,cum_transaction_cost,cum_ter_cost
2021-04-12,0.0,9.166666666666668e-06,0.23120000000000027,0.02367269841269895
2021-04-13,0.0,9.166666666666668e-06,0.23120000000000027,0.023681865079365618
2021-04-14,0.0,9.166666666666668e-06,0.23120000000000027,0.023691031746032286
2021-04-15,0.0,9.166666666666668e-06,0.23120000000000027,0.023700198412698954
2021-04-16,0.0,9.166666666666668e-06,0.23120000000000027,0.02370936507936562
2021-04-19,0.0,9.166666666666668e-06,0.23120000000000027,0.02371853174603229
2021-04-20,0.0,9.166666666666668e-06,0.23120000000000027,0.023727698412698957
2021-04-21,0.0,9.166666666666668e-06,0.23120000000000027,0.023736865079365625
2021-04-22,0.0,9.166666666666668e-06,0.23120000000000027,0.023746031746032292
2021-04-23,0.0,9.166666666666668e-06,0.23120000000000027,0.02375519841269896
2021-04-26,0.0012,5.2380952380952384e-06,0.23240000000000027,0.023760436507937056
2021-04-27,0.0006,4.642857142857143e-06,0.23300000000000026,0.023765079365079912
2021-04-28,0.0,4.642857142857143e-06,0.23300000000000026,0.023769722222222768
2021-04-29,0.0,4.642857142857143e-06,0.23300000000000026,0.023774365079365624
2021-04-30,0.0,4.642857142857143e-06,0.23300000000000026,0.02377900793650848
2021-05-03,0.0,4.642857142857143e-06,0.23300000000000026,0.023783650793651336
2021-05-04,0.0,4.642857142857143e-06,0.23300000000000026,0.02378829365079419
2021-05-05,0.0,4.642857142857143e-06,0.23300000000000026,0.023792936507937047
2021-05-06,0.0,4.642857142857143e-06,0.23300000000000026,0.023797579365079903
2021-05-07,0.0,4.642857142857143e-06,0.23300000000000026,0.02380222222222276
2021-05-10,0.0,4.642857142857143e-06,0.23300000000000026,0.023806865079365615
2021-05-11,0.0,4.642857142857143e-06,0.23300000000000026,0.02381150793650847
2021-05-12,0.0,4.642857142857143e-06,0.23300000000000026,0.023816150793651326
2021-05-13,0.0,4.642857142857143e-06,0.23300000000000026,0.023820793650794182
2021-05-14,0.0,4.642857142857143e-06,0.23300000000000026,0.023825436507937038
2021-05-17,0.0,4.642857142857143e-06,0.23300000000000026,0.023830079365079894
2021-05-18,0.0,4.642857142857143e-06,0.23300000000000026,0.02383472222222275
2021-05-19,0.0,4.642857142857143e-06,0.23300000000000026,0.023839365079365606
2021-05-20,0.0,4.642857142857143e-06,0.23300000000000026,0.02384400793650846
2021-05-21,0.0006,5.2380952380952384e-06,0.23360000000000025,0.023849246031746558
2021-05-24,0.0,5.2380952380952384e-06,0.23360000000000025,0.023854484126984654
2021-05-25,0.0,5.2380952380952384e-06,0.23360000000000025,0.02385972222222275
2021-05-26,0.0,5.2380952380952384e-06,0.23360000000000025,0.023864960317460847
